SH600096	硝酸，钾肥，农药化肥，二维黑磷，苯乙烯，工业大麻，磷概念，锂电池，高性能膜，磷矿石，云南自贸区，参股新三板，钾离子电池，聚氨酯，甲醇，双百企业，基金独门，高负债率，云南板块，业绩预升，尿素
SH600097	水产养殖，光明食品系，渔业，通达信88，人民币贬值，上海国资改革，不活跃股，进口博览会，上海板块，整体上市，水域改革
SH600098	液化石油气，火力发电，广东国资改革，粤港澳，股份回购，养老金持股，广东板块
SH600099	摩托车，央企改革，农业机械，国机系，小盘股，高市盈率，江苏板块
SH600100	清华系，传感器，太赫兹技术，合同能源，石墨烯，脱硫脱硝，SOC芯片，核高基，绿色照明，地热能，射频识别，安防服务，信息安全，海水淡化，智能家居，创投概念，智能交通，IT设备，参股基金，物联网，建筑节能，三网融合，量子霍尔效应，探测仪，网络
SH600101	钒电池，国网系，涉矿概念，水力发电，成渝特区，宝能持股，钒钛，四川板块，央企改革
SH600103	溶解浆，海峡西岸，造纸，参股新三板，股权冻结，久不分红，股权分散，福建板块，低价股，拟减持
SH600104	上汽系，共享汽车，万达私有化，车联网，大盘股，校车，汽车整车，通达信88，MSCI成份，新能源车，上海国资改革，上海科创中心，员工持股计划，行业龙头，证金持股，基金重仓，高股息股，长三角，低市盈率，华为汽车概念，上海板块，保险新进，整体上市
SH600105	民营医院，超导概念，创投概念，5G概念，量子通信，通信设备，华夏保险持股，云计算，电缆，华为概念，含可转债，信息安全，江苏板块
SH600106	路桥，页岩气，参股银行，成渝特区，重庆自贸区，重庆板块，不活跃股，ETC概念
SH600107	服饰，参股期货，湖北板块，久不分红，微利股，壳资源，扣非亏损
SH600108	兰州新区，乡村振兴，红枣，农业综合，棉花，土豆，土地流转，稀缺资源，印染，证金持股，参股券商，工业大麻，国家科学技术奖，甘肃板块
SH600109	微信概念，成渝特区，MSCI成份，证金持股，证券，参股新股，四川板块
SH600110	电气设备，特斯拉概念，超级电容器，锂电池，定向增发，高端装备，参股期货，图们江，股权分散，铜箔，并购基金，参股金融，电缆，科创对标，吉林板块
SH600111	镍氢电池，稀土永磁，绿色照明，MSCI成份，小金属，拟减持，内蒙板块
SH600112	电气设备，智能电网，风能，定向增发，涉矿概念，金融租赁，电子支付，壳资源，黔中经济区，高端装备，互联金融，低碳经济，贵州板块，ST板块，股权冻结，钼金属，低价股
SH600113	区域地产，金融改革，参股银行，民营银行，配股股，浙江板块，冷链物流
SH600114	特斯拉概念，机械基件，高股息股，外资背景，华为概念，浙江板块，股份回购
SH600115	大盘股，央企改革，参股银行，MSCI成份，上海自贸，含H股，空运，定增股，证金持股，长三角，上海板块，整体上市
SH600116	水利建设，被举牌，水力发电，成渝特区，固废处理，重组预案，基金独门，重庆板块，央企改革
SH600117	铁矿石，钒电池，特钢，特种钢，定向增发，硫磺，保障房，钒钛，不锈钢，重组预案，微利股，高负债率，业绩预升，青海板块，扣非亏损
SH600118	空管装备，航空，卫星导航，军民融合，高端装备，MSCI成份，位置服务，航天科技系，中字头，国防军工，北京板块，整体上市，太空互联网
SH600119	仓储物流，上海自贸，跨境电商，参股基金，金融改革，黄金水道，参股新三板，自由贸易港，参股金融，上海国资改革，上海板块，ST板块
SH600120	债转股，量子通信，军民融合，创投概念，金融改革，供应链金融，通达信88，证金持股，跨境电商，浙江板块，科创概念，预高送转，多元金融
SH600121	动力煤，河南自贸区，煤炭开采，参股券商，低价股，业绩预降，河南板块，低市净率，破净资产，不活跃股
SH600122	其他商业，民营银行，金融租赁，参股期货，新零售，参股新三板，亏损股，参股金融，低市净率，低价股，电缆，债券违约，三胞系，破净资产，商誉减值，江苏板块
SH600123	二甲醚，动力煤，能源金三角，低市盈率，煤炭开采，稀缺资源，低碳经济，己内酰胺，单晶硅，低市净率，污水处理，破净资产，山西板块
SH600125	铁路，冷链物流，一带一路，辽宁自贸区，中国铁路系，央企改革，辽宁板块
SH600126	PPP模式，浙江省大湾区，普钢，杭州亚运会，特钢，低市盈率，浙江板块，云计算，低市净率，拟增持，破净资产，芯片，定增预案，重组预案
SH600127	油菜籽，农业综合，食用油，基因测序，基因概念，水稻，长株潭，湖南国资改革，久不分红，人造肉，扣非亏损，湖南板块，业绩预升
SH600128	商贸代理，创投概念，参股金融，参股期货，小盘股，商誉减值，江苏板块
SH600129	冬虫夏草，阿胶，前沿生物概念，糖尿病治疗，参股银行，参股金融，独家中药，中成药，成渝特区，紫杉醇，医保目录调整，重庆国资改革，医药电商，参股券商，重庆板块
SH600130	通信设备，微信概念，海外业务，芯片，久不分红，高市盈率，壳资源，卫星导航，浙江板块，扣非亏损，操作系统，微利股
SH600131	多晶硅，水利建设，国网系，水力发电，成渝特区，低碳经济，电力物联网，重组股，央企改革，四川板块
SH600132	足球，体育概念，成渝特区，外资背景，QFII重仓，证金持股，啤酒，绩优股，高市净率，社保重仓，重庆板块，养老金持股
SH600133	定向增发，污水处理，参股新三板，东湖高新区，脱硫脱硝，园区开发，湖北自贸区，参股基金，武汉规划，定增股，创投概念，参股金融，湖北板块
SH600135	化工原料，纳米材料，京津冀，太阳能，航天科技系，锂电池，雄安新区，OLED概念，中美贸易，河北板块，定增股，重组预案，太空互联网
SH600136	武汉当代系，影视音像，东湖高新区，足球，体育概念，武汉规划，明星参股，定向增发，高贝塔值，低市盈率，高质押股，湖北板块
SH600137	服饰，冬奥会，高质押股，小盘股，四川板块
SH600138	参股基金，博彩概念，旅游服务，证金持股，参股新三板，在线旅游，阳光保险持股，境外知名投行持股，保险重仓，环渤海，QFII重仓，北京板块，境外主权基金持股，消费金融
SH600139	综合类，碳酸锂，体育概念，绵阳经济区，成渝特区，新能源车，锂电池，股权冻结，连续亏损，拟减持，四川板块，钼金属，股权转让，亏损股，整体上市，黄金概念，重组预案
SH600141	化工原料，二维黑磷，苯乙烯，湖北自贸区，有机硅，磷概念，定向增发，硫酸，稀缺资源，磷矿石，证金持股，草甘膦，湖北板块，乡村振兴，股权激励，定增股
SH600143	高金系，碳纤维，塑料，降解材料，苹果概念，金融改革，聚碳酸酯，民营银行，生态农业，证金持股，农膜，创投概念，员工持股计划，LCP，昨曾涨停，股份回购，广东板块
SH600145	ST板块，创投概念，低价股，股权冻结，高商誉，新疆板块
SH600146	人民币贬值，一带一路，服饰，电商概念，互联金融，海外业务，高市净率，久不分红，高质押股，她经济，户数减少，商誉减值，宁夏板块，亏损股，股权冻结，连续亏损
SH600148	兵工系，汽车配件，国防军工，军民融合，小盘股，央企改革，图们江，拟减持，朝鲜改革，吉林板块
SH600149	棚户区改造，ST板块，京津冀，综合类，保障房，恒大持股，雄安新区，河北板块
SH600150	国产航母，一带一路，参股基金，船舶，央企改革，军民融合，国防军工，高端装备，证金持股，中船系，海工装备，摘帽，重组预案，上海张江高新区，MSCI成份，上海板块，扣非亏损，浦东新区
SH600151	多晶硅，太阳能，国防军工，军民融合，低碳经济，航天科技系，汽车配件，太空互联网，上海板块
SH600152	电气设备，家纺，锂电池，口罩，被举牌，华为汽车概念，燃料电池，消费电子，华为概念，浙江板块
SH600153	商贸代理，参股基金，海峡西岸，MSCI成份，厦门自贸区，福建自贸区，低市净率，破净资产，低市盈率，证金持股，陆股通卖，福建板块，养老金持股，高股息股，保险重仓
SH600155	京津冀，雄安新区，北京板块，员工持股计划，新希望系，证券，昨曾涨停，高贝塔值，股东减持，昨日振荡，股份回购
SH600156	纺织，土地流转，工业大麻，长株潭，湖南国资改革，人民币贬值，湖南板块，小盘股
SH600157	动力煤，一带一路，博彩概念，永泰系，页岩气，婴童概念，证金持股，核电核能，煤炭开采，海南自贸，赛马概念，破净资产，高质押股，债券违约，低价股，氢能源，山西板块，股权冻结，低市净率
SH600158	文教休闲，博彩概念，京津冀，赛马概念，足球，土地流转，体育概念，证金持股，冬奥会，天津板块，扣非亏损
SH600159	区域地产，中央政务区，京津冀，小盘股，北京国资改革，破净资产，北京板块，低价股
SH600160	巨化系，萤石，化工原料，制冷剂，医用防护，己内酰胺，低碳经济，甲酸，创投概念，芯片，二氯甲烷，股份回购，浙江板块，氟概念
SH600161	国药系，血液制品，基因重组，生物制药，央企改革，股权转让，北京板块，承诺注资，近期新高，高市净率
SH600162	全国地产，涉矿概念，民营银行，近期解禁，低价股，股权转让，粤港澳，深圳板块，股东增持
SH600163	风能，溶解浆，债转股，定向增发，新型电力，平潭综合实验区，海峡西岸，久不分红，生物质能，重组预案，纸浆，太阳能，福建板块
SH600165	呼包银榆经济区，干细胞技术，钢加工，新能源车，线材，参股银行，保障房，活性炭，参股新三板，久不分红，参股金融，壳资源，宁夏板块
SH600166	汽车金融，无人驾驶，冷链物流，大数据，天然气汽车，汽车整车，重卡，新能源车，证金持股，百度概念，微利股，北京国资改革，扣非亏损，破净资产，低价股，北京板块，低市净率
SH600167	供气供热，通达信88，持续增长，参股基金，参股金融，股权转让，绩优股，辽宁板块
SH600168	水务，污水处理，赛马概念，武汉规划，股权转让，破净资产，湖北板块
SH600169	工程机械，铁路基建，微利股，高端装备，证金持股，海工装备，上海张江高新区，扣非亏损，低价股，山西板块，浦东新区，高负债率
SH600170	员工持股计划，上海自贸，建筑工程，浦东新区，迪士尼概念，装饰园林，保障房，PPP模式，证金持股，上海国资改革，海砂处理，雄安新区，持续增长，上海板块，上海张江高新区，低市盈率，参股金融
SH600171	SOC芯片，核高基，射频识别，集成电路，DRAM存储器，全息概念，触摸屏，半导体，指纹识别，物联网，央企改革，证金持股，参股新三板，中国电子系，创投概念，芯片，上海板块，股权激励，华为概念，业绩预升，高贝塔值
SH600172	股权转让，矿物制品，页岩气，蓝宝石，金刚石，智能机器，超硬材料，国防军工，透明工厂，工业互联，边缘计算，金刚线，近期新低，河南板块
SH600173	股东增持，员工持股计划，拟增持，网络游戏，保障房，全国地产，低市盈率，浙江板块，股权激励，被举牌
SH600175	石墨烯，油气改革，参股银行，综合类，创投概念，信托重仓，锂电池，科创概念，钴金属，高质押股，新能源车，商誉减值，低市净率，浙江板块，网贷概念，破净资产，低价股
SH600176	玻璃，中国建材系，央企改革，平安保险持股，中字头，QFII重仓，澳门金管局持股，玻纤，浙江板块
SH600177	汉麻，参股基金，服饰，参股银行，印染，创投概念，互联金融，证金持股，参股新三板，参股保险，参股金融，工业大麻，浙江板块，股份回购，低市盈率，高股息股
SH600178	兵装系，央企改革，国防军工，汽车配件，黑龙江，小盘股
SH600179	黑龙江自贸区，海南自贸，定向增发，仓储物流，高质押股，拟减持，股权转让，黑龙江，ST板块，股权冻结，高贝塔值
SH600180	仓储物流，通达信88，参股银行，金融租赁，供应链金融，黄河三角，电商概念，泰康人寿持股，券商重仓，参股保险，高质押股，山东板块
SH600182	外资背景，高质押股，汽车配件，轮胎，黑龙江
SH600183	石墨烯，核高基，大盘股，元器件，柔性电子，印制电路板，QFII重仓，铜箔，国家科学技术奖，昨日较强，拟减持，高市净率，华为概念，境外主权基金持股，广东国资改革，广东板块
SH600184	兵工系，券商重仓，央企改革，专用机械，保障房，国防军工，高端装备，太阳能，湖北板块
SH600185	横琴新区，区域地产，员工持股计划，参股新三板，广东国资改革，股份回购，信托重仓，含可转债，粤港澳，广东板块
SH600186	食品，味精，低价股，股权冻结，壳资源，ST板块，河南板块
SH600187	水务，功能膜，污水处理，万达私有化，鹏欣系，水处理膜，独角兽，高市盈率，微利股，PPP模式，空气治理，证金持股，扣非亏损，久不分红，黑龙江，华夏基金持股，低价股，重组预案，黑龙江自贸区
SH600188	动力煤，煤炭开采，参股银行，阿布达比投资局持股，甲醇，QFII重仓，参股期货，低碳经济，含H股，低市盈率，参股金融，保险重仓，境外主权基金持股，山东板块，MSCI成份
SH600189	风沙治理，软饮料，参股基金，土地流转，图们江，参股金融，股权冻结，破净资产，朝鲜改革，吉林板块，扣非亏损
SH600190	内河航运，一带一路，港口，辽宁自贸区，朝鲜改革，八省市海洋功能区，东亚自贸，北极航道，员工持股计划，含B股，不活跃股，辽宁板块
SH600191	明天系，食品，环保包装，参股银行，制糖，生物质能，参股券商，燃料乙醇，参股金融，内蒙板块
SH600192	电气设备，兰州新区，燃料电池，智能电网，风能，苹果，电力物联网，高市盈率，扣非亏损，甘肃板块
SH600193	装修装饰，智能家居，ST板块，稀土永磁，上海板块，壳资源，重组预案
SH600195	赛马概念，饲料，农业保险，农发系，兽药，禽流感药物，养老金持股，双百企业，近期弱势，QFII新进，北京板块，境外主权基金持股
SH600196	MSCI成份，基因重组，干细胞技术，民营医院，医疗机器人，大盘股，分拆上市预期，青蒿素，证金持股，医保目录调整，化学制药，生物疫苗，独角兽，单抗药物，医药电商，麻精药，阿布达比投资局持股，泰康人寿持股，复星持股，糖尿病治疗，含H股，仿制药
SH600197	白酒，参股期货，新疆建设兵团系，养老金持股，股份回购，含可转债，新疆板块
SH600198	参股基金，汽车电子，通信设备，IPV6概念，应急产业，宽带提速，物联网，三网融合，金融IC卡，网络游戏，电子支付，虚拟现实，移动支付，创投概念，证金持股，云计算，电子竞技，5G概念，央企改革，芯片，摘帽，华夏基金持股，高贝塔值，北京板块，亏损
SH600199	证金持股，白酒，安徽板块
SH600200	染料，医保目录调整，化学制药，证金持股，股份回购，股权转让，扣非亏损，创新药，分散染料，商誉减值，江苏板块
SH600201	定向增发，食用油，抗流感，生物制药，兽药，生物疫苗，创投概念，证金持股，禽流感药物，陆股通买，股份回购，内蒙板块，科创对标
SH600202	电气设备，核电核能，股权转让，创投概念，低碳经济，朝鲜改革，摘帽，小盘股，黑龙江自贸区，黑龙江
SH600203	绿色照明，工业大麻，元器件，指纹识别，三网融合，海峡西岸，微利股，扣非亏损，最近异动，最近闪拉，透明工厂，超清视频，双百企业，活跃股，华为概念，高贝塔值，福建板块
SH600206	单晶硅，发行GDR，多晶硅，靶材，半导体，记忆合金，钌金属，稀土永磁，OLED概念，芯片，砷化镓，科创概念，华为概念，央企改革，北京板块，中芯国际概念，5G概念
SH600207	供气供热，富士康概念，3D玻璃，触摸屏，光伏玻璃，浮法玻璃，微利股，太阳能，超级玻璃，液化天然气(LNG)，久不分红，河南板块，扣非亏损
SH600208	新湖系，棚户区改造，全国地产，参股券商，涉矿概念，金融改革，民营银行，保障房，MSCI成份，低市盈率，参股期货，华夏保险持股，区块链，参股金融，金融科技，低市净率，股份回购，科创概念，证金持股，浙江板块，破净资产，参股银行，保险重仓
SH600209	ST板块，综合类，土地流转，海南自贸，区块链，低价股，海南板块
SH600210	广告包装，锂电池，创投概念，上海科创中心，上海板块
SH600211	重组股，冬虫夏草，藏药，金融改革，人脑工程，独家中药，中成药，医保目录调整，送转潜力，股份回购，西藏板块，基金独门
SH600212	杉杉系，创投概念，综合类，股权冻结，锂电池，久不分红，山东板块，亏损股
SH600213	汽车整车，新能源车，校车，久不分红，高市净率，高负债率，燃料电池，小盘股，江苏板块，高市盈率
SH600215	棚户区改造，园区开发，土地流转，保障房，图们江，朝鲜改革，吉林板块，不活跃股
SH600216	氯化胆碱，添加剂，维生素，青蒿素，糖尿病治疗，抗流感，禽流感药物，抗生素，化学制药，浙江板块
SH600217	环境保护，固废处理，一带一路，陕西自贸区，供销合作社，久不分红，中字头，绩优股，垃圾分类，重组预案，陕西板块，定增预案，户数增加
SH600218	农业机械，燃料电池，农用机械，高端装备，皖江区域，高贝塔值，氢能源，高融资盘，安徽板块
SH600219	热轧卷板，电解铝，铝，金融租赁，铝电池，电商概念，证金持股，低价股，低市净率，配股股，山东板块，破净资产
SH600220	多晶硅，股东增持，纺织，科创概念，证金持股，股权分散，太阳能，低价股，江苏板块
SH600221	破净资产，低市净率，空运，低价股，证金持股，含B股，股权冻结，海南自贸，拟减持，信托重仓，厚朴持股，近期新低，MSCI成份，海南板块
SH600222	医保目录调整，抗流感，抗肿瘤，中成药，禽流感药物，创新药，河南板块，股份回购
SH600223	区域地产，定向增发，黄河三角，高负债率，山东板块，养老概念
SH600225	京津冀，区域地产，亏损股，天津自贸区，久不分红，参股基金，云计算，高负债率，华为概念，天津板块，股权冻结，华夏基金持股
SH600226	锆金属，网络游戏，互联网，创投概念，抗流感，独角兽，草甘膦，兽药，体育概念，禽流感药物，参股金融，参股基金，浙江板块，嘉楠耘智概念，科创概念，券商重仓，高质押股
SH600227	二甲醚，农药化肥，硫磺，磷矿石，创投概念，甲醇，并购基金，破净资产，新型煤化工，股权转让，贵州板块，近期解禁，低价股，尿素
SH600228	化工原料，参股基金，参股金融，ST板块，被举牌，江西板块
SH600229	出版业，IP变现，虚拟现实，独角兽，京东概念，喜马拉雅概念，山东板块，境外知名投行持股，香港金管局持股，尿素
SH600230	氯化胆碱，硝酸，农药化肥，京津冀，三聚氰胺，甲苯二异氰酸酯，二苯甲烷二异氰酸酯，中国化工系，聚氨酯，雄安新区，近期新低，股权转让，河北板块，尿素
